,INDEX,TARGET_WINS,TEAM_BATTING_H,TEAM_BATTING_2B,TEAM_BATTING_3B,TEAM_BATTING_HR,TEAM_BATTING_BB,TEAM_BATTING_SO,TEAM_BASERUN_SB,TEAM_BASERUN_CS,TEAM_BATTING_HBP,TEAM_PITCHING_H,TEAM_PITCHING_HR,TEAM_PITCHING_BB,TEAM_PITCHING_SO,TEAM_FIELDING_E,TEAM_FIELDING_DP
200,222.0,71.0,1510.0,269.0,63.0,66.0,548.0,673.0,46.0,33.0,,1609.0,70.0,584.0,717.0,199.0,171.0
201,223.0,69.0,1541.0,310.0,54.0,78.0,632.0,598.0,48.0,27.0,,1642.0,83.0,674.0,637.0,198.0,147.0
202,224.0,61.0,1601.0,319.0,70.0,84.0,666.0,668.0,66.0,21.0,,1706.0,90.0,710.0,712.0,200.0,152.0
203,225.0,48.0,1655.0,344.0,46.0,75.0,541.0,536.0,32.0,28.0,,1741.0,79.0,569.0,564.0,183.0,175.0
204,227.0,45.0,1528.0,255.0,53.0,96.0,588.0,637.0,50.0,40.0,,1607.0,101.0,619.0,670.0,209.0,151.0
205,228.0,70.0,1497.0,292.0,61.0,124.0,585.0,675.0,54.0,42.0,,1575.0,130.0,615.0,710.0,166.0,188.0
206,229.0,74.0,1515.0,296.0,61.0,96.0,815.0,581.0,53.0,41.0,,1594.0,101.0,857.0,611.0,159.0,164.0
207,231.0,77.0,1352.0,244.0,38.0,83.0,606.0,689.0,39.0,46.0,,1441.0,88.0,646.0,734.0,162.0,135.0
208,232.0,94.0,1397.0,235.0,47.0,76.0,559.0,635.0,46.0,35.0,,1470.0,80.0,588.0,668.0,180.0,149.0
209,233.0,87.0,1397.0,231.0,40.0,68.0,536.0,595.0,27.0,33.0,,1499.0,73.0,575.0,638.0,153.0,132.0
210,234.0,69.0,1420.0,231.0,48.0,88.0,489.0,750.0,24.0,37.0,,1494.0,93.0,514.0,789.0,167.0,165.0
211,235.0,62.0,1302.0,199.0,55.0,95.0,613.0,698.0,73.0,52.0,,1370.0,100.0,645.0,734.0,141.0,178.0
212,236.0,62.0,1523.0,266.0,66.0,67.0,612.0,606.0,67.0,47.0,,1613.0,71.0,648.0,642.0,178.0,201.0
213,237.0,56.0,1369.0,224.0,32.0,123.0,664.0,736.0,40.0,41.0,,1440.0,129.0,698.0,774.0,174.0,162.0
214,238.0,61.0,1335.0,247.0,45.0,112.0,726.0,783.0,41.0,42.0,,1404.0,118.0,764.0,824.0,206.0,163.0
215,239.0,55.0,1355.0,235.0,49.0,90.0,548.0,729.0,37.0,40.0,,1425.0,95.0,576.0,767.0,180.0,188.0
216,240.0,67.0,1410.0,237.0,48.0,86.0,568.0,757.0,32.0,36.0,,1483.0,90.0,598.0,796.0,163.0,185.0
217,242.0,57.0,1377.0,205.0,52.0,55.0,492.0,667.0,32.0,33.0,,1449.0,58.0,518.0,702.0,155.0,160.0
218,243.0,60.0,1329.0,186.0,41.0,57.0,589.0,781.0,36.0,48.0,,1398.0,60.0,620.0,822.0,170.0,167.0
219,244.0,73.0,1307.0,208.0,36.0,96.0,592.0,763.0,41.0,44.0,,1375.0,101.0,623.0,803.0,140.0,149.0
220,245.0,81.0,1413.0,204.0,42.0,93.0,537.0,745.0,61.0,37.0,,1506.0,99.0,572.0,794.0,116.0,169.0
221,246.0,78.0,1306.0,206.0,20.0,114.0,511.0,774.0,35.0,37.0,,1383.0,121.0,541.0,820.0,121.0,168.0
222,247.0,78.0,1304.0,191.0,24.0,115.0,564.0,726.0,38.0,25.0,,1372.0,121.0,593.0,764.0,155.0,171.0
223,248.0,94.0,1375.0,217.0,35.0,129.0,627.0,843.0,39.0,25.0,,1446.0,136.0,660.0,887.0,113.0,181.0
224,249.0,95.0,1393.0,227.0,36.0,149.0,581.0,902.0,39.0,30.0,,1393.0,149.0,581.0,902.0,126.0,173.0
225,250.0,77.0,1363.0,225.0,34.0,156.0,516.0,931.0,45.0,32.0,,1363.0,156.0,516.0,931.0,122.0,152.0
226,251.0,86.0,1359.0,207.0,32.0,146.0,469.0,940.0,97.0,34.0,,1359.0,146.0,469.0,940.0,99.0,157.0
227,252.0,97.0,1357.0,229.0,20.0,162.0,537.0,1019.0,78.0,38.0,,1357.0,162.0,537.0,1019.0,95.0,159.0
228,253.0,94.0,1299.0,227.0,38.0,125.0,529.0,907.0,67.0,31.0,,1299.0,125.0,529.0,907.0,126.0,152.0
229,254.0,98.0,1444.0,246.0,35.0,177.0,520.0,938.0,56.0,44.0,,1462.0,179.0,527.0,950.0,116.0,144.0
230,255.0,76.0,1320.0,216.0,44.0,139.0,534.0,1008.0,54.0,37.0,,1328.0,140.0,537.0,1014.0,125.0,145.0
231,256.0,91.0,1187.0,215.0,28.0,133.0,570.0,1019.0,78.0,32.0,,1187.0,133.0,570.0,1019.0,120.0,131.0
232,257.0,109.0,1465.0,234.0,29.0,175.0,634.0,806.0,82.0,45.0,,1465.0,175.0,634.0,806.0,101.0,145.0
233,258.0,108.0,1424.0,213.0,25.0,179.0,717.0,952.0,84.0,39.0,,1424.0,179.0,717.0,952.0,117.0,148.0
234,259.0,104.0,1417.0,212.0,26.0,162.0,689.0,865.0,68.0,39.0,,1453.0,166.0,706.0,887.0,115.0,152.0
235,260.0,84.0,1213.0,203.0,31.0,105.0,533.0,984.0,82.0,43.0,,1276.0,110.0,561.0,1035.0,105.0,158.0
236,261.0,97.0,1474.0,229.0,48.0,119.0,648.0,752.0,146.0,64.0,,1474.0,119.0,648.0,752.0,119.0,184.0
237,262.0,91.0,1418.0,226.0,27.0,116.0,509.0,770.0,145.0,58.0,,1418.0,116.0,509.0,770.0,128.0,174.0
238,263.0,92.0,1408.0,228.0,34.0,126.0,591.0,850.0,106.0,56.0,,1435.0,128.0,602.0,866.0,109.0,178.0
239,264.0,88.0,1326.0,213.0,28.0,119.0,519.0,883.0,150.0,61.0,,1326.0,119.0,519.0,883.0,118.0,157.0
240,265.0,98.0,1442.0,232.0,25.0,149.0,563.0,951.0,91.0,51.0,,1451.0,150.0,566.0,957.0,107.0,190.0
241,266.0,91.0,1406.0,250.0,19.0,155.0,555.0,869.0,75.0,61.0,,1415.0,156.0,558.0,874.0,111.0,167.0
242,267.0,104.0,1427.0,263.0,24.0,184.0,619.0,863.0,101.0,50.0,,1454.0,187.0,631.0,879.0,127.0,164.0
243,268.0,100.0,1523.0,258.0,29.0,156.0,587.0,766.0,111.0,38.0,,1523.0,156.0,587.0,766.0,95.0,178.0
244,269.0,91.0,1362.0,255.0,17.0,136.0,623.0,700.0,63.0,52.0,,2101.0,210.0,961.0,1080.0,105.0,176.0
245,270.0,94.0,1478.0,259.0,27.0,179.0,634.0,796.0,49.0,38.0,,1478.0,179.0,634.0,796.0,101.0,140.0
246,271.0,98.0,1492.0,283.0,27.0,168.0,601.0,800.0,61.0,33.0,,1492.0,168.0,601.0,800.0,121.0,159.0
247,272.0,85.0,1374.0,234.0,23.0,160.0,620.0,884.0,51.0,36.0,,1374.0,160.0,620.0,884.0,123.0,166.0
248,273.0,84.0,1460.0,235.0,22.0,215.0,608.0,914.0,69.0,43.0,,1469.0,216.0,612.0,920.0,116.0,169.0
249,274.0,73.0,1425.0,223.0,13.0,169.0,563.0,862.0,64.0,34.0,,1425.0,169.0,563.0,862.0,135.0,163.0
250,275.0,67.0,1437.0,219.0,20.0,211.0,524.0,939.0,69.0,45.0,,1437.0,211.0,524.0,939.0,109.0,174.0
251,276.0,54.0,1283.0,200.0,20.0,138.0,507.0,874.0,69.0,44.0,,1291.0,139.0,510.0,879.0,119.0,173.0
252,277.0,87.0,1369.0,238.0,33.0,129.0,593.0,957.0,118.0,55.0,,1369.0,129.0,593.0,957.0,87.0,163.0
253,278.0,76.0,1336.0,235.0,22.0,133.0,664.0,968.0,95.0,52.0,,1344.0,134.0,668.0,974.0,92.0,152.0
254,279.0,67.0,1421.0,256.0,29.0,170.0,528.0,974.0,50.0,33.0,,1421.0,170.0,528.0,974.0,89.0,172.0
255,280.0,89.0,1423.0,243.0,36.0,148.0,647.0,827.0,89.0,48.0,,1423.0,148.0,647.0,827.0,93.0,168.0
256,281.0,85.0,1470.0,287.0,24.0,157.0,655.0,930.0,73.0,54.0,,1470.0,157.0,655.0,930.0,100.0,171.0
257,282.0,91.0,1514.0,268.0,29.0,201.0,634.0,947.0,100.0,19.0,,2190.0,291.0,917.0,1370.0,82.0,149.0
258,283.0,80.0,1425.0,258.0,30.0,195.0,646.0,903.0,104.0,51.0,,1603.0,219.0,727.0,1016.0,81.0,159.0
259,284.0,88.0,1557.0,299.0,29.0,257.0,645.0,915.0,76.0,40.0,,1557.0,257.0,645.0,915.0,97.0,173.0
260,285.0,98.0,1498.0,264.0,22.0,196.0,586.0,952.0,63.0,26.0,,1498.0,196.0,586.0,952.0,97.0,148.0
261,286.0,79.0,1520.0,303.0,11.0,214.0,593.0,903.0,86.0,48.0,,1520.0,214.0,593.0,903.0,81.0,144.0
262,287.0,78.0,1572.0,299.0,21.0,203.0,615.0,890.0,107.0,46.0,,1572.0,203.0,615.0,890.0,89.0,192.0
263,288.0,74.0,1508.0,310.0,22.0,184.0,558.0,900.0,126.0,65.0,49.0,1508.0,184.0,558.0,900.0,116.0,151.0
264,289.0,63.0,1367.0,264.0,24.0,137.0,517.0,995.0,134.0,53.0,77.0,1375.0,138.0,520.0,1001.0,126.0,138.0
265,290.0,67.0,1353.0,311.0,27.0,165.0,452.0,993.0,110.0,48.0,64.0,1353.0,165.0,452.0,993.0,91.0,173.0
266,292.0,78.0,1614.0,319.0,18.0,169.0,528.0,949.0,101.0,41.0,57.0,1614.0,169.0,528.0,949.0,110.0,161.0
267,293.0,74.0,1492.0,296.0,27.0,189.0,447.0,902.0,83.0,37.0,54.0,1492.0,189.0,447.0,902.0,107.0,154.0
268,295.0,44.0,1533.0,221.0,79.0,25.0,664.0,450.0,196.0,,,1881.0,31.0,815.0,552.0,603.0,
269,296.0,86.0,1356.0,190.0,79.0,41.0,461.0,816.0,245.0,,,1455.0,44.0,495.0,875.0,260.0,117.0
270,297.0,79.0,1344.0,206.0,72.0,43.0,448.0,626.0,196.0,,,1432.0,46.0,477.0,667.0,247.0,119.0
271,298.0,105.0,2241.0,282.0,105.0,42.0,81.0,84.0,105.0,45.0,,6723.0,126.0,243.0,252.0,1296.0,
272,299.0,98.0,2343.0,344.0,113.0,35.0,116.0,72.0,61.0,29.0,,6778.0,101.0,336.0,208.0,1059.0,
273,301.0,42.0,1187.0,133.0,53.0,9.0,160.0,477.0,,,,2634.0,20.0,355.0,1059.0,1083.0,91.0
274,302.0,47.0,1468.0,211.0,83.0,8.0,273.0,559.0,,,,2477.0,14.0,461.0,943.0,1053.0,
275,303.0,96.0,1369.0,203.0,128.0,49.0,322.0,833.0,,,,2092.0,75.0,492.0,1273.0,705.0,
276,304.0,61.0,1244.0,184.0,88.0,25.0,415.0,786.0,,,,1849.0,37.0,617.0,1168.0,623.0,
277,305.0,59.0,1169.0,153.0,63.0,10.0,469.0,746.0,333.0,,,1446.0,12.0,580.0,923.0,648.0,
278,306.0,92.0,1604.0,242.0,120.0,37.0,563.0,401.0,654.0,,,1925.0,44.0,676.0,481.0,659.0,
279,307.0,67.0,1263.0,192.0,83.0,22.0,352.0,566.0,385.0,,,1493.0,26.0,416.0,669.0,545.0,
280,308.0,84.0,1451.0,186.0,82.0,24.0,502.0,643.0,373.0,,,1741.0,29.0,602.0,772.0,643.0,
281,309.0,71.0,1325.0,162.0,76.0,10.0,596.0,724.0,481.0,,,6313.0,48.0,2840.0,3450.0,519.0,
282,310.0,85.0,1460.0,170.0,119.0,36.0,661.0,664.0,410.0,,,1752.0,43.0,793.0,797.0,604.0,
283,311.0,51.0,1479.0,176.0,122.0,33.0,550.0,529.0,250.0,,,1630.0,36.0,606.0,583.0,644.0,
284,312.0,75.0,1596.0,204.0,107.0,34.0,669.0,403.0,290.0,,,1989.0,42.0,834.0,502.0,479.0,
285,313.0,113.0,2084.0,343.0,190.0,42.0,653.0,253.0,410.0,,,2638.0,53.0,826.0,320.0,371.0,
286,314.0,108.0,1907.0,293.0,111.0,31.0,442.0,303.0,386.0,,,2376.0,39.0,551.0,378.0,359.0,
287,315.0,113.0,1944.0,260.0,126.0,29.0,485.0,252.0,554.0,,,2441.0,36.0,609.0,316.0,372.0,
288,316.0,112.0,1974.0,303.0,82.0,24.0,545.0,319.0,500.0,,,2460.0,30.0,679.0,398.0,345.0,
289,317.0,104.0,1722.0,167.0,84.0,13.0,564.0,344.0,272.0,,,1872.0,14.0,613.0,374.0,354.0,
290,318.0,94.0,1652.0,223.0,78.0,19.0,458.0,419.0,398.0,,,1808.0,21.0,501.0,459.0,337.0,
291,319.0,88.0,1445.0,234.0,70.0,34.0,512.0,620.0,160.0,,,1520.0,36.0,539.0,652.0,272.0,110.0
292,320.0,49.0,1299.0,206.0,56.0,38.0,494.0,674.0,135.0,,,1366.0,40.0,520.0,709.0,287.0,147.0
293,321.0,89.0,1469.0,231.0,40.0,26.0,222.0,1006.0,,,,2266.0,40.0,343.0,1552.0,941.0,
294,322.0,108.0,2300.0,378.0,200.0,16.0,324.0,103.0,394.0,,,12420.0,86.0,1750.0,556.0,1215.0,
295,323.0,134.0,2333.0,393.0,107.0,24.0,97.0,90.0,162.0,48.0,,8041.0,83.0,334.0,310.0,907.0,
296,324.0,118.0,2554.0,376.0,126.0,36.0,170.0,66.0,107.0,74.0,,7013.0,99.0,467.0,181.0,1192.0,
297,325.0,120.0,2270.0,301.0,132.0,42.0,74.0,0.0,,,,5253.0,97.0,171.0,0.0,1058.0,
298,326.0,146.0,2305.0,322.0,111.0,29.0,64.0,0.0,,,,4727.0,59.0,131.0,0.0,951.0,
299,327.0,94.0,1612.0,218.0,124.0,44.0,394.0,336.0,187.0,,,1920.0,52.0,469.0,400.0,392.0,124.0
300,328.0,91.0,1603.0,231.0,112.0,50.0,325.0,443.0,156.0,,,1896.0,59.0,384.0,524.0,302.0,119.0
301,329.0,107.0,1568.0,261.0,133.0,56.0,308.0,659.0,166.0,,,1841.0,66.0,362.0,774.0,276.0,101.0
302,330.0,100.0,1361.0,204.0,110.0,27.0,365.0,600.0,106.0,,,1432.0,28.0,384.0,631.0,248.0,87.0
303,331.0,83.0,1257.0,176.0,74.0,31.0,518.0,,140.0,,,1340.0,33.0,552.0,,309.0,80.0
304,332.0,52.0,1287.0,168.0,79.0,14.0,313.0,,104.0,,,1354.0,15.0,329.0,,350.0,88.0
305,333.0,64.0,1331.0,167.0,52.0,20.0,332.0,,136.0,,,1447.0,22.0,361.0,,292.0,112.0
306,334.0,79.0,1303.0,123.0,93.0,15.0,304.0,,176.0,,,1371.0,16.0,320.0,,311.0,75.0
307,335.0,94.0,1402.0,162.0,74.0,21.0,373.0,,231.0,,,1504.0,23.0,400.0,,312.0,102.0
308,336.0,86.0,1429.0,185.0,92.0,46.0,455.0,,205.0,,,1513.0,49.0,482.0,,326.0,85.0
309,337.0,83.0,1460.0,215.0,70.0,37.0,536.0,,201.0,,,1546.0,39.0,568.0,,341.0,98.0
310,338.0,112.0,1496.0,287.0,90.0,31.0,602.0,,197.0,,,1594.0,33.0,642.0,,284.0,94.0
311,339.0,85.0,1441.0,238.0,109.0,18.0,503.0,577.0,204.0,,,1556.0,19.0,543.0,623.0,257.0,91.0
312,340.0,96.0,1353.0,239.0,90.0,19.0,519.0,581.0,187.0,186.0,,1433.0,20.0,550.0,615.0,256.0,105.0
313,341.0,108.0,1403.0,217.0,82.0,15.0,565.0,511.0,127.0,126.0,,1505.0,16.0,606.0,548.0,242.0,102.0
314,342.0,96.0,1311.0,207.0,59.0,15.0,488.0,507.0,136.0,,,1379.0,16.0,513.0,533.0,193.0,114.0
315,343.0,96.0,1325.0,211.0,68.0,15.0,497.0,504.0,112.0,,,1412.0,16.0,530.0,537.0,195.0,124.0
316,344.0,96.0,1273.0,204.0,69.0,19.0,522.0,417.0,141.0,,,1637.0,24.0,671.0,536.0,195.0,114.0
317,345.0,78.0,1405.0,214.0,58.0,39.0,557.0,486.0,128.0,,,1661.0,46.0,659.0,575.0,169.0,140.0
318,346.0,76.0,1479.0,229.0,75.0,23.0,564.0,454.0,104.0,118.0,,1566.0,24.0,597.0,481.0,194.0,139.0
319,347.0,79.0,1515.0,261.0,73.0,18.0,450.0,362.0,87.0,68.0,,1594.0,19.0,473.0,381.0,165.0,159.0
320,349.0,65.0,1443.0,270.0,58.0,36.0,417.0,512.0,82.0,97.0,,1538.0,38.0,444.0,546.0,247.0,134.0
321,351.0,50.0,1465.0,274.0,68.0,44.0,547.0,450.0,45.0,60.0,,1561.0,47.0,583.0,480.0,282.0,160.0
322,352.0,49.0,1403.0,264.0,57.0,34.0,492.0,476.0,51.0,54.0,,1486.0,36.0,521.0,504.0,193.0,151.0
323,353.0,54.0,1418.0,285.0,82.0,29.0,452.0,480.0,86.0,48.0,,1492.0,31.0,475.0,505.0,234.0,170.0
324,354.0,60.0,1436.0,275.0,66.0,40.0,412.0,542.0,105.0,68.0,,1520.0,42.0,436.0,574.0,182.0,147.0
325,355.0,61.0,1449.0,300.0,73.0,29.0,434.0,520.0,89.0,84.0,,1524.0,31.0,457.0,547.0,229.0,167.0
326,356.0,55.0,1465.0,270.0,72.0,49.0,377.0,581.0,44.0,37.0,,1541.0,52.0,397.0,611.0,204.0,169.0
327,358.0,45.0,1400.0,266.0,60.0,56.0,493.0,567.0,48.0,48.0,,1473.0,59.0,519.0,596.0,243.0,174.0
328,359.0,68.0,1530.0,320.0,61.0,54.0,571.0,504.0,63.0,40.0,,1663.0,59.0,621.0,548.0,224.0,145.0
329,360.0,81.0,1561.0,306.0,75.0,54.0,650.0,570.0,124.0,50.0,,1664.0,58.0,693.0,608.0,201.0,150.0
330,361.0,83.0,1544.0,298.0,67.0,73.0,645.0,498.0,96.0,62.0,,1635.0,77.0,683.0,527.0,201.0,144.0
331,362.0,78.0,1562.0,303.0,65.0,90.0,614.0,489.0,58.0,46.0,,1643.0,95.0,646.0,514.0,170.0,146.0
332,363.0,85.0,1605.0,287.0,68.0,107.0,641.0,594.0,84.0,65.0,,1711.0,114.0,683.0,633.0,187.0,148.0
333,364.0,96.0,1703.0,324.0,61.0,107.0,707.0,503.0,60.0,55.0,,1852.0,116.0,769.0,547.0,203.0,187.0
334,365.0,95.0,1655.0,308.0,61.0,133.0,634.0,542.0,45.0,47.0,,1776.0,143.0,680.0,581.0,192.0,158.0
335,366.0,86.0,1647.0,317.0,84.0,153.0,621.0,628.0,58.0,52.0,,1733.0,161.0,653.0,661.0,182.0,164.0
336,369.0,72.0,1400.0,238.0,45.0,61.0,518.0,630.0,92.0,65.0,,1492.0,65.0,552.0,671.0,163.0,191.0
337,370.0,81.0,1532.0,291.0,59.0,73.0,549.0,531.0,63.0,42.0,,1612.0,77.0,578.0,559.0,181.0,162.0
338,371.0,75.0,1465.0,237.0,46.0,53.0,569.0,562.0,76.0,53.0,,1541.0,56.0,599.0,591.0,177.0,208.0
339,373.0,87.0,1485.0,217.0,57.0,108.0,701.0,621.0,43.0,37.0,,1562.0,114.0,737.0,653.0,144.0,181.0
340,374.0,100.0,1537.0,290.0,42.0,126.0,860.0,577.0,40.0,18.0,,1606.0,132.0,899.0,603.0,121.0,182.0
341,375.0,101.0,1578.0,286.0,38.0,138.0,878.0,536.0,45.0,26.0,,1660.0,145.0,924.0,564.0,126.0,218.0
342,376.0,99.0,1751.0,302.0,64.0,169.0,756.0,612.0,34.0,18.0,,1842.0,178.0,795.0,644.0,117.0,190.0
343,377.0,92.0,1502.0,245.0,34.0,134.0,795.0,625.0,21.0,22.0,,1580.0,141.0,836.0,657.0,145.0,194.0
344,378.0,80.0,1408.0,245.0,36.0,119.0,570.0,777.0,62.0,49.0,,1481.0,125.0,600.0,817.0,150.0,190.0
345,379.0,89.0,1466.0,270.0,39.0,107.0,525.0,636.0,35.0,48.0,,1552.0,113.0,556.0,673.0,156.0,183.0
346,380.0,73.0,1511.0,257.0,43.0,129.0,688.0,694.0,54.0,32.0,,1589.0,136.0,724.0,730.0,185.0,171.0
347,381.0,88.0,1464.0,254.0,41.0,144.0,744.0,771.0,45.0,18.0,,1540.0,151.0,783.0,811.0,143.0,147.0
348,383.0,86.0,1452.0,243.0,34.0,161.0,656.0,777.0,31.0,22.0,,1527.0,169.0,690.0,817.0,157.0,188.0
349,384.0,83.0,1404.0,241.0,32.0,163.0,671.0,863.0,31.0,23.0,,1477.0,171.0,706.0,908.0,153.0,181.0
350,385.0,79.0,1404.0,261.0,29.0,131.0,659.0,852.0,72.0,26.0,,1477.0,138.0,693.0,896.0,137.0,176.0
351,386.0,68.0,1430.0,246.0,34.0,130.0,600.0,839.0,36.0,29.0,,1504.0,137.0,631.0,883.0,147.0,164.0
352,387.0,76.0,1401.0,251.0,37.0,112.0,647.0,847.0,56.0,36.0,,1401.0,112.0,647.0,847.0,143.0,140.0
353,389.0,76.0,1412.0,249.0,34.0,172.0,478.0,960.0,27.0,16.0,,1421.0,173.0,481.0,966.0,133.0,120.0
354,390.0,72.0,1425.0,253.0,29.0,186.0,504.0,917.0,18.0,16.0,,1425.0,186.0,504.0,917.0,136.0,123.0
355,391.0,62.0,1378.0,244.0,40.0,165.0,607.0,964.0,47.0,24.0,,1378.0,165.0,607.0,964.0,159.0,129.0
356,392.0,72.0,1318.0,228.0,44.0,145.0,542.0,1020.0,35.0,24.0,,1318.0,145.0,542.0,1020.0,153.0,153.0
357,393.0,92.0,1394.0,216.0,39.0,158.0,522.0,1020.0,68.0,59.0,,1394.0,158.0,522.0,1020.0,142.0,142.0
358,394.0,86.0,1253.0,207.0,17.0,125.0,582.0,974.0,76.0,62.0,,1253.0,125.0,582.0,974.0,128.0,147.0
359,395.0,87.0,1381.0,234.0,37.0,197.0,658.0,923.0,41.0,47.0,,1381.0,197.0,658.0,923.0,157.0,178.0
360,397.0,85.0,1360.0,246.0,28.0,161.0,552.0,871.0,51.0,34.0,,1360.0,161.0,552.0,871.0,116.0,149.0
361,399.0,89.0,1472.0,235.0,30.0,147.0,581.0,799.0,114.0,45.0,,1472.0,147.0,581.0,799.0,127.0,162.0
362,400.0,84.0,1449.0,236.0,31.0,109.0,569.0,811.0,104.0,58.0,,1449.0,109.0,569.0,811.0,145.0,156.0
363,401.0,96.0,1519.0,288.0,45.0,136.0,572.0,750.0,67.0,59.0,,1538.0,138.0,579.0,759.0,137.0,144.0
364,402.0,83.0,1448.0,257.0,53.0,134.0,500.0,832.0,95.0,70.0,,1448.0,134.0,500.0,832.0,139.0,148.0
365,404.0,98.0,1484.0,268.0,46.0,171.0,578.0,830.0,74.0,51.0,,1475.0,170.0,574.0,825.0,145.0,170.0
366,405.0,92.0,1587.0,314.0,34.0,196.0,518.0,717.0,61.0,44.0,,1607.0,198.0,524.0,726.0,144.0,168.0
367,406.0,84.0,1608.0,301.0,36.0,164.0,481.0,729.0,80.0,49.0,,1628.0,166.0,487.0,738.0,151.0,209.0
368,408.0,89.0,1536.0,271.0,31.0,136.0,547.0,736.0,42.0,39.0,,1536.0,136.0,547.0,736.0,121.0,172.0
369,409.0,78.0,1512.0,287.0,32.0,142.0,536.0,758.0,30.0,26.0,,1512.0,142.0,536.0,758.0,130.0,168.0
370,411.0,81.0,1615.0,292.0,31.0,162.0,562.0,816.0,66.0,27.0,,1615.0,162.0,562.0,816.0,145.0,161.0
371,413.0,78.0,1554.0,273.0,26.0,174.0,606.0,825.0,77.0,45.0,,1554.0,174.0,606.0,825.0,110.0,158.0
372,415.0,83.0,1571.0,326.0,30.0,108.0,643.0,755.0,56.0,35.0,,1571.0,108.0,643.0,755.0,127.0,162.0
373,416.0,88.0,1502.0,298.0,31.0,106.0,598.0,795.0,53.0,52.0,,1502.0,106.0,598.0,795.0,123.0,154.0
374,417.0,84.0,1486.0,305.0,25.0,126.0,593.0,820.0,59.0,39.0,,1486.0,126.0,593.0,820.0,116.0,165.0
375,418.0,73.0,1343.0,259.0,21.0,84.0,591.0,865.0,44.0,48.0,,1343.0,84.0,591.0,865.0,139.0,170.0
376,419.0,80.0,1451.0,319.0,29.0,114.0,508.0,871.0,73.0,38.0,,1451.0,114.0,508.0,871.0,122.0,155.0
377,420.0,76.0,1462.0,313.0,27.0,169.0,569.0,1018.0,114.0,54.0,,2060.0,238.0,802.0,1434.0,114.0,175.0
378,421.0,97.0,1574.0,322.0,35.0,197.0,630.0,1038.0,111.0,50.0,,1771.0,222.0,709.0,1168.0,135.0,170.0
379,422.0,85.0,1631.0,308.0,31.0,209.0,642.0,1020.0,91.0,44.0,,1631.0,209.0,642.0,1020.0,135.0,152.0
380,423.0,78.0,1684.0,373.0,32.0,185.0,514.0,1044.0,68.0,48.0,,1684.0,185.0,514.0,1044.0,136.0,179.0
381,424.0,92.0,1568.0,338.0,35.0,205.0,541.0,1049.0,72.0,39.0,,1568.0,205.0,541.0,1049.0,105.0,128.0
382,425.0,94.0,1551.0,334.0,42.0,176.0,597.0,928.0,67.0,39.0,,1551.0,176.0,597.0,928.0,127.0,131.0
383,426.0,85.0,1503.0,316.0,32.0,167.0,611.0,1019.0,43.0,30.0,42.0,1503.0,167.0,611.0,1019.0,109.0,120.0
384,427.0,83.0,1502.0,318.0,29.0,199.0,523.0,1138.0,46.0,35.0,70.0,1511.0,200.0,526.0,1145.0,114.0,130.0
385,428.0,93.0,1560.0,348.0,33.0,177.0,545.0,944.0,80.0,28.0,72.0,1560.0,177.0,545.0,944.0,104.0,140.0
386,429.0,95.0,1667.0,371.0,40.0,238.0,620.0,943.0,88.0,35.0,53.0,1667.0,238.0,620.0,943.0,113.0,130.0
387,430.0,98.0,1613.0,373.0,25.0,222.0,659.0,1189.0,68.0,30.0,69.0,1613.0,222.0,659.0,1189.0,118.0,129.0
388,431.0,95.0,1579.0,339.0,21.0,199.0,653.0,1044.0,45.0,12.0,47.0,1579.0,199.0,653.0,1044.0,109.0,135.0
389,432.0,86.0,1510.0,327.0,16.0,192.0,672.0,1056.0,51.0,23.0,66.0,1510.0,192.0,672.0,1056.0,66.0,174.0
390,433.0,39.0,1620.0,201.0,44.0,0.0,83.0,105.0,74.0,61.0,,7093.0,0.0,363.0,460.0,1567.0,
391,434.0,51.0,1764.0,180.0,81.0,18.0,159.0,129.0,54.0,27.0,,5292.0,54.0,477.0,387.0,1515.0,
392,435.0,65.0,1464.0,147.0,32.0,3.0,94.0,0.0,,,,4312.0,9.0,277.0,0.0,1473.0,
393,437.0,86.0,1379.0,250.0,48.0,28.0,190.0,1170.0,,,,2050.0,42.0,282.0,1739.0,941.0,
394,438.0,43.0,1258.0,190.0,77.0,21.0,537.0,746.0,298.0,,,2059.0,34.0,879.0,1221.0,645.0,
395,439.0,102.0,1640.0,280.0,95.0,68.0,819.0,546.0,517.0,,,2060.0,85.0,1029.0,686.0,576.0,
396,441.0,81.0,1475.0,237.0,89.0,44.0,425.0,700.0,231.0,,,1552.0,46.0,447.0,736.0,297.0,126.0
397,442.0,75.0,1437.0,218.0,80.0,38.0,504.0,697.0,265.0,,,1532.0,41.0,537.0,743.0,304.0,110.0
398,443.0,96.0,1522.0,218.0,112.0,4.0,162.0,652.0,,,,3161.0,8.0,336.0,1354.0,687.0,129.0
399,444.0,47.0,1322.0,205.0,73.0,6.0,178.0,646.0,,,,2612.0,12.0,352.0,1276.0,796.0,109.0
400,445.0,88.0,1556.0,306.0,98.0,23.0,211.0,527.0,,,,3037.0,45.0,412.0,1029.0,796.0,94.0
401,446.0,87.0,1655.0,282.0,91.0,35.0,224.0,440.0,,,,3192.0,68.0,432.0,849.0,608.0,81.0
402,447.0,87.0,1767.0,307.0,99.0,13.0,246.0,571.0,,,,2951.0,22.0,411.0,954.0,743.0,
